Customer,State,Gender,Customer Lifetime Value,Income,Monthly Premium Auto,Policy Type,Vehicle Class,Total Claim Amount
BX20846,Oregon,F,386148.6269,93272.0,95.0,Personal Auto,Four-Door Car,281.110788
VK69632,California,F,291291.39579999994,68899.0,74.0,Personal Auto,Two-Door Car,66.103422
RU72450,California,M,698032.5287,0.0,67.0,Corporate Auto,Four-Door Car,321.6
KN15789,Nevada,F,676932.4811,0.0,97.0,Personal Auto,Four-Door Car,698.4
GG29821,Oregon,M,819355.5045,54950.0,103.0,Corporate Auto,SUV,480.578584
RN98239,California,M,751913.3631000001,96306.0,95.0,Personal Auto,Four-Door Car,185.355353
NE83217,Nevada,F,374603.07899999997,70342.0,96.0,Personal Auto,Four-Door Car,685.907341
YU72630,Arizona,M,259243.7797,72421.0,65.0,Personal Auto,Four-Door Car,312.0
EZ80325,California,F,454829.16130000004,0.0,132.0,Personal Auto,Sports Car,950.4
CE41738,Oregon,F,288500.2508,77748.0,72.0,Personal Auto,Two-Door Car,7.214579
HF15113,Oregon,F,488355.1402,19096.0,64.0,Personal Auto,Two-Door Car,374.8996
WZ83320,Arizona,F,906105.7741,73876.0,112.0,Personal Auto,Four-Door Car,419.303041
XX31571,Washington,M,1672834.3860000002,0.0,237.0,Personal Auto,Luxury Car,1706.4
US90854,Oregon,M,1117775.21,20742.0,100.0,Personal Auto,SUV,455.851876
FX55357,Arizona,M,436431.18909999996,44804.0,114.0,Corporate Auto,SUV,778.3500730000001
LR32149,Arizona,F,2294038.2150000003,52993.0,64.0,Personal Auto,Four-Door Car,304.699889
UK66803,Oregon,F,492628.2836,49185.0,61.0,Corporate Auto,Two-Door Car,126.950071
VO87159,Oregon,F,2308636.478,69240.0,194.0,Personal Auto,Luxury SUV,744.769131
QK23524,Oregon,F,514930.13060000003,26877.0,131.0,Personal Auto,SUV,628.8
ZQ37164,Arizona,F,801674.7629000001,82828.0,67.0,Personal Auto,Four-Door Car,217.47277599999998
FG47217,California,M,253885.7089,99824.0,63.0,Special Auto,Four-Door Car,302.4
FQ46354,California,M,1049892.645,30352.0,89.0,Personal Auto,Four-Door Car,146.11068500000002
AG56998,Oregon,M,244864.6138,0.0,69.0,Corporate Auto,Two-Door Car,331.2
KG23128,Oregon,M,605707.208,27681.0,83.0,Personal Auto,Two-Door Car,398.4
NX34811,Nevada,F,829583.7442,85478.0,103.0,Personal Auto,Two-Door Car,224.15941600000002
PY79729,Oregon,F,278666.1219,94310.0,70.0,Corporate Auto,Four-Door Car,430.769347
VJ64329,Oregon,F,2546482.059,13663.0,97.0,Corporate Auto,Four-Door Car,465.6
CO71312,Arizona,F,1146962.991,10384.0,151.0,Personal Auto,SUV,914.4340970000001
VG83453,California,M,355736.8368,17272.0,93.0,Personal Auto,Two-Door Car,446.4
JD78271,Nevada,F,831730.2512999999,64367.0,104.0,Personal Auto,SUV,96.431061
XM69101,Oregon,M,760195.1104000001,47519.0,96.0,Personal Auto,Two-Door Car,245.248248
HK30754,Arizona,M,942697.1158,26263.0,85.0,Special Auto,Two-Door Car,475.159732
WJ47053,Oregon,M,641884.9149000001,0.0,63.0,Personal Auto,Two-Door Car,556.85728
HX36471,California,F,678808.4852,0.0,93.0,Personal Auto,Two-Door Car,855.3417289999999
HS66275,California,F,335866.0979,77309.0,83.0,Personal Auto,Two-Door Car,596.3209429999999
MB75636,Oregon,F,243993.0981,50876.0,61.0,Personal Auto,Four-Door Car,171.248196
KB35786,Oregon,M,450585.01100000006,20284.0,65.0,Personal Auto,Four-Door Car,532.806637
LX42787,California,M,230959.6399,22567.0,69.0,Personal Auto,Four-Door Car,496.8
SS34897,California,M,254152.3959,63546.0,64.0,Personal Auto,Four-Door Car,131.813652
ZQ92997,Nevada,M,641408.1362,0.0,89.0,Personal Auto,Four-Door Car,640.8
OB66874,Oregon,F,258520.6268,28137.0,65.0,Personal Auto,Two-Door Car,312.0
LE74625,California,M,296131.408,22608.0,77.0,Personal Auto,Four-Door Car,369.6
QN60028,California,M,275997.8287,92296.0,69.0,Corporate Auto,Two-Door Car,331.2
GV19121,Oregon,M,334168.35000000003,0.0,69.0,Personal Auto,Two-Door Car,331.2
PS43764,Washington,M,516949.93700000003,12430.0,73.0,Special Auto,Four-Door Car,350.4
YW60802,Oregon,F,411737.23899999994,0.0,116.0,Personal Auto,SUV,1301.796063
UI80897,Washington,M,555259.6353,50470.0,71.0,Corporate Auto,Two-Door Car,377.498287
VV35420,Arizona,M,728503.0983,44788.0,61.0,Personal Auto,Four-Door Car,386.031248
RW61528,Nevada,F,1391693.4459999998,52423.0,119.0,Corporate Auto,Four-Door Car,571.2
LT60268,Nevada,F,1104442.7149999999,29696.0,139.0,Personal Auto,SUV,478.107847
VA77345,Oregon,F,353103.9178,26884.0,89.0,Special Auto,Four-Door Car,238.132215
WG15595,California,M,275961.8207,64388.0,69.0,Personal Auto,Two-Door Car,331.2
FZ45665,Oregon,F,650040.9697,0.0,61.0,Personal Auto,Four-Door Car,292.8
MM90239,Oregon,M,636926.2355,34498.0,83.0,Personal Auto,Two-Door Car,398.4
UG18431,Arizona,M,1308348.622,73060.0,108.0,Special Auto,SUV,518.4
BE78308,Oregon,M,215090.6016,0.0,63.0,Personal Auto,Two-Door Car,453.6
EM29019,Arizona,F,844788.8167000001,61337.0,105.0,Personal Auto,SUV,2.54009
SK37917,Nevada,M,507542.0953,0.0,73.0,Corporate Auto,Two-Door Car,350.4
DD68171,Arizona,F,352785.1585,59496.0,88.0,Personal Auto,Four-Door Car,189.14472800000001
NF20746,Oregon,F,1306151.639,0.0,180.0,Personal Auto,Luxury Car,1474.267145
PY48656,Arizona,F,625951.0365,37813.0,78.0,Corporate Auto,Four-Door Car,39.781368
AO42003,Oregon,F,1668132.634,55907.0,104.0,Corporate Auto,SUV,499.2
DK41858,Arizona,F,579161.0721,80480.0,72.0,Personal Auto,Four-Door Car,242.842607
TY20016,Oregon,M,798048.8637,72734.0,66.0,Personal Auto,Two-Door Car,195.218968
OH76118,Washington,F,276749.9996,0.0,72.0,Personal Auto,Four-Door Car,22.326388
IZ79227,Arizona,M,297525.65489999996,36548.0,76.0,Personal Auto,Four-Door Car,547.2
HN10814,Arizona,M,417858.6494,62113.0,104.0,Personal Auto,SUV,5.894778
OD25312,Arizona,M,473425.7944,0.0,67.0,Personal Auto,Four-Door Car,747.458052
ZR32858,California,F,431578.86319999996,41252.0,109.0,Personal Auto,SUV,514.059402
FC68244,Oregon,M,612656.8309000001,61139.0,76.0,Personal Auto,Four-Door Car,364.8
VS86041,Arizona,F,269459.9099,26744.0,68.0,Corporate Auto,Two-Door Car,326.4
EQ82942,California,F,933808.481,0.0,132.0,Personal Auto,SUV,950.4
ZE82255,California,F,1868099.3869999999,74640.0,66.0,Corporate Auto,Four-Door Car,375.514273
DA79544,Oregon,M,255134.9248,88126.0,64.0,Personal Auto,Four-Door Car,151.97315600000002
WG33213,California,F,280807.83609999996,55005.0,70.0,Personal Auto,Four-Door Car,336.0
DP97298,California,M,971028.6449,33190.0,123.0,Personal Auto,Sports Car,40.950769
JH73645,California,M,1519065.404,0.0,71.0,Personal Auto,Four-Door Car,839.593218
SK98708,Oregon,F,406977.6372,0.0,117.0,Corporate Auto,Four-Door Car,609.801279
ZZ62245,Oregon,F,661222.0871,0.0,97.0,Personal Auto,Four-Door Car,669.399277
AU46604,California,M,203078.36870000002,0.0,64.0,Personal Auto,Four-Door Car,731.479725
HD44279,Arizona,F,509044.87499999994,25226.0,71.0,Personal Auto,Four-Door Car,340.8
LS99940,California,F,335338.1136,63398.0,83.0,Personal Auto,Four-Door Car,292.20678399999997
EY27917,Oregon,M,853298.9751000002,30092.0,108.0,Personal Auto,SUV,192.265438
ZJ22033,Washington,M,264751.9741,37876.0,69.0,Corporate Auto,Four-Door Car,300.056383
TZ60132,Oregon,F,607190.7243,12201.0,84.0,Corporate Auto,Four-Door Car,604.8
XG74199,Oregon,M,906176.7848000001,37970.0,115.0,Personal Auto,SUV,124.96741499999999
YM74115,Nevada,M,253158.6761,28898.0,67.0,Corporate Auto,Four-Door Car,82.811346
LO48126,Oregon,F,246712.9805,23845.0,61.0,Personal Auto,Four-Door Car,292.8
NM37561,California,M,740816.7551000001,62810.0,187.0,Corporate Auto,Luxury Car,32.874675
HW19141,Oregon,F,345241.49549999996,65773.0,89.0,Corporate Auto,Four-Door Car,245.308491
OD21455,California,M,448138.75930000003,0.0,69.0,Personal Auto,Four-Door Car,232.18350299999997
WN14477,California,M,2123544.557,0.0,86.0,Personal Auto,Four-Door Car,568.746405
YK88644,Nevada,M,337007.4728,0.0,95.0,Personal Auto,Four-Door Car,476.903351
YO41331,Oregon,F,374675.1625,41479.0,94.0,Personal Auto,Two-Door Car,19.575682999999998
PB39857,California,M,512960.8404,72433.0,126.0,Personal Auto,SUV,343.139611
NW67881,Oregon,M,1230000.5,74586.0,103.0,Personal Auto,SUV,494.4
BN13780,California,F,1806527.1919999998,0.0,234.0,Personal Auto,Luxury SUV,1135.141469
EZ70847,Washington,F,1964476.296,67326.0,69.0,Corporate Auto,Four-Door Car,331.2
YR75102,Arizona,M,3590007.644,25285.0,114.0,Personal Auto,SUV,547.2
RS30611,Arizona,M,683876.7672,15871.0,89.0,Personal Auto,Four-Door Car,427.2
QT61438,Oregon,M,651928.7872,38795.0,82.0,Corporate Auto,Two-Door Car,393.6
MD44130,Oregon,M,571238.0597999999,24882.0,72.0,Corporate Auto,Two-Door Car,345.6
MS78828,Nevada,F,512654.27200000006,33169.0,128.0,Personal Auto,SUV,614.4
DG31826,California,M,498461.86549999996,86305.0,62.0,Corporate Auto,Four-Door Car,80.73124
WW67905,Oregon,M,410219.99750000006,0.0,112.0,Corporate Auto,SUV,537.6
LS92540,California,F,411119.7013,32210.0,103.0,Corporate Auto,SUV,494.4
RP92511,Nevada,M,1108587.709,69090.0,139.0,Personal Auto,Sports Car,387.222556
LK63879,California,F,474568.0421,0.0,63.0,Personal Auto,Four-Door Car,523.3374269999999
BT20606,Arizona,M,583752.8088,83308.0,73.0,Personal Auto,Four-Door Car,419.471438
WW31823,Oregon,F,1919031.894,39034.0,68.0,Personal Auto,Four-Door Car,466.446708
MN79082,Oregon,M,644407.6976,46750.0,82.0,Corporate Auto,Two-Door Car,672.026958
ID89933,Oregon,F,725557.7594,39786.0,91.0,Personal Auto,Four-Door Car,365.835977
NM77390,Nevada,M,819771.2164,56788.0,108.0,Special Auto,SUV,579.710188
NN79124,Nevada,M,455491.18869999994,90156.0,114.0,Personal Auto,SUV,388.346716
DF97701,Oregon,F,706974.0965000001,63867.0,89.0,Corporate Auto,Four-Door Car,432.36163099999993
EJ73184,California,F,474369.45279999997,83413.0,118.0,Personal Auto,SUV,134.801691
GE43335,Nevada,M,401938.44240000006,0.0,118.0,Personal Auto,SUV,566.4
HB68898,Oregon,F,2023938.3530000004,36116.0,171.0,Corporate Auto,SUV,158.126982
UP80657,Washington,M,267473.0716,56342.0,69.0,Corporate Auto,Four-Door Car,331.2
PR13091,Oregon,F,920642.9640999999,55542.0,117.0,Personal Auto,Sports Car,310.651386
YV73432,Oregon,M,2318714.574,58466.0,66.0,Personal Auto,Two-Door Car,316.8
CG90504,Oregon,F,477055.0911,12964.0,65.0,Personal Auto,Two-Door Car,362.77454500000005
SH12501,Washington,M,376808.6327,43412.0,94.0,Personal Auto,Two-Door Car,509.722387
ZR58728,Nevada,M,289373.9608,82611.0,74.0,Personal Auto,Four-Door Car,355.2
NS57426,Arizona,M,1161194.584,28915.0,76.0,Personal Auto,Four-Door Car,364.8
HU99414,Oregon,M,1424614.841,0.0,207.0,Personal Auto,Luxury Car,1490.4
LP86596,Arizona,F,255455.1152,0.0,70.0,Personal Auto,Four-Door Car,336.0
HR92775,California,F,322651.6193,91774.0,81.0,Personal Auto,Four-Door Car,285.020982
DQ69331,Washington,M,222707.27550000002,27972.0,61.0,Personal Auto,Four-Door Car,292.8
SP41790,California,M,1062340.5520000001,0.0,96.0,Personal Auto,Four-Door Car,460.8
YA52900,Oregon,M,830468.8878000001,0.0,122.0,Corporate Auto,SUV,681.328474
RQ88363,California,F,515552.9312,77857.0,64.0,Personal Auto,Four-Door Car,160.62847
OZ37864,Oregon,F,440776.91640000005,0.0,62.0,Personal Auto,Four-Door Car,114.09738300000001
EH27304,California,F,295549.5724,56502.0,74.0,Personal Auto,Four-Door Car,355.2
CR37971,Oregon,M,390090.60020000004,95018.0,97.0,Personal Auto,Four-Door Car,315.879728
KL54950,Oregon,M,453137.2981,23705.0,122.0,Personal Auto,SUV,585.6
DS75515,California,M,281330.9659,72333.0,70.0,Personal Auto,Two-Door Car,177.224451
YW72997,Arizona,M,719672.1128,0.0,107.0,Personal Auto,SUV,770.4
MR13691,Arizona,M,630110.2478,47622.0,80.0,Personal Auto,Four-Door Car,305.544034
PP20957,Nevada,F,779944.0458,0.0,105.0,Personal Auto,SUV,504.0
KJ41153,Oregon,M,829262.6726,79632.0,106.0,Personal Auto,SUV,344.048739
WX49215,Oregon,M,1853461.1569999997,16154.0,62.0,Personal Auto,Four-Door Car,91.355165
CH78309,Oregon,M,290629.8309,72211.0,73.0,Personal Auto,Four-Door Car,44.912125
UF54329,California,M,608977.2379999999,70892.0,76.0,Corporate Auto,Two-Door Car,206.709951
CQ59706,Washington,F,501614.46670000005,49367.0,63.0,Personal Auto,Four-Door Car,69.230355
KP77095,Arizona,F,1547059.658,68086.0,194.0,Corporate Auto,SUV,218.34216899999998
PP14656,Washington,M,568046.7468,90353.0,70.0,Personal Auto,Two-Door Car,72.61760500000001
QM74025,Oregon,F,458215.5128,49558.0,115.0,Personal Auto,SUV,552.0
RW67951,Washington,M,866355.0386000001,93485.0,72.0,Personal Auto,Four-Door Car,127.104785
ED13353,Oregon,M,527420.076,10629.0,74.0,Personal Auto,Four-Door Car,532.8
LG49010,California,M,262060.17179999998,10237.0,72.0,Personal Auto,Two-Door Car,253.63785299999998
UA74474,Oregon,F,451518.40030000004,87517.0,112.0,Corporate Auto,Four-Door Car,802.278237
AC79024,Nevada,M,553322.9132000001,23241.0,70.0,Personal Auto,Two-Door Car,504.0
SD61306,Arizona,M,521691.4471,60861.0,66.0,Personal Auto,Four-Door Car,65.425125
PF88939,Nevada,M,786008.6842,21726.0,104.0,Personal Auto,SUV,697.0109980000001
FG64765,Arizona,M,501655.3079,36313.0,67.0,Personal Auto,Four-Door Car,300.37588700000003
DC79319,California,F,335156.7048,29160.0,87.0,Personal Auto,Two-Door Car,417.6
HS45195,California,M,673220.2032999999,0.0,99.0,Personal Auto,Two-Door Car,712.8
VN73653,Oregon,M,642373.9052,0.0,188.0,Corporate Auto,Luxury SUV,1621.560425
WL72919,California,F,497487.33,48139.0,63.0,Personal Auto,Four-Door Car,329.494
DO31181,Oregon,F,473929.70459999994,0.0,76.0,Personal Auto,Two-Door Car,38.792481
WY23230,Oregon,F,608643.1746,13688.0,84.0,Personal Auto,Two-Door Car,403.2
SK89479,California,M,501664.14060000004,0.0,73.0,Corporate Auto,Four-Door Car,525.6
BM30720,Nevada,F,734179.4924,27649.0,63.0,Personal Auto,Four-Door Car,302.4
XG92008,Arizona,F,321519.69940000004,24191.0,80.0,Personal Auto,Four-Door Car,103.75023399999999
CJ46674,Oregon,M,253379.68070000003,0.0,71.0,Corporate Auto,Four-Door Car,517.056582
UJ31096,Oregon,F,534053.5477,58493.0,67.0,Personal Auto,Four-Door Car,321.6
GS44464,California,F,364483.3554,82477.0,90.0,Personal Auto,Two-Door Car,432.0
XP35430,Oregon,F,638204.7596,88663.0,79.0,Special Auto,Four-Door Car,379.2
QI51950,Nevada,F,430363.78829999996,74057.0,109.0,Personal Auto,SUV,523.2
PL88841,Arizona,M,422873.43740000005,0.0,63.0,Corporate Auto,Two-Door Car,302.4
ZW51790,Arizona,F,1042608.5509999999,52342.0,66.0,Personal Auto,Two-Door Car,316.8
MY80820,California,M,248474.7576,42012.0,63.0,Corporate Auto,Four-Door Car,40.754246
NE13752,Arizona,M,823276.0182,56021.0,69.0,Personal Auto,Four-Door Car,279.51121
VL51487,California,M,2176869.952,35124.0,137.0,Personal Auto,SUV,986.4
DD97473,Oregon,F,216092.0387,0.0,62.0,Personal Auto,Four-Door Car,439.001718
QJ89807,Nevada,F,442369.00409999996,0.0,125.0,Personal Auto,SUV,900.0
GK24074,Arizona,F,369176.52420000004,37202.0,93.0,Personal Auto,Two-Door Car,322.52882900000003
DL61016,Oregon,M,494050.81529999996,65985.0,71.0,Special Auto,Four-Door Car,42.431309999999996
EV60177,California,F,850394.2634,87771.0,74.0,Personal Auto,Four-Door Car,355.2
OS96036,Arizona,F,4114309.0110000004,63624.0,115.0,Personal Auto,SUV,306.337632
AF37776,California,F,1041916.7429999999,80192.0,129.0,Personal Auto,SUV,200.662297
NC78961,Oregon,M,413989.76700000005,35945.0,105.0,Personal Auto,SUV,756.0
YA15471,Oregon,M,762766.0848000001,93004.0,63.0,Corporate Auto,Four-Door Car,205.957043
KX80728,Washington,M,616236.9756,0.0,89.0,Personal Auto,Four-Door Car,941.347502
VV47792,California,F,2580706.3,71210.0,214.0,Personal Auto,Luxury Car,1027.2
GE80842,Oregon,F,1550692.78,99159.0,190.0,Personal Auto,Luxury SUV,912.0
QA93530,Nevada,F,575748.9397,81491.0,72.0,Personal Auto,Four-Door Car,61.715527
GA27295,California,F,3936529.6160000004,99875.0,108.0,Personal Auto,SUV,114.97291399999999
EL55611,California,F,555549.2159000001,51705.0,139.0,Personal Auto,SUV,545.291103
TL39050,Arizona,F,2389330.41,39837.0,201.0,Corporate Auto,Luxury SUV,381.30699599999997
ZQ96022,Oregon,F,959478.1150000001,31421.0,81.0,Personal Auto,Two-Door Car,388.8
OM69210,Arizona,M,541193.6509,81531.0,135.0,Personal Auto,SUV,420.434259
VU72280,California,F,531889.664,25134.0,67.0,Corporate Auto,Four-Door Car,321.6
WC21189,California,F,773171.3059,37386.0,97.0,Corporate Auto,Four-Door Car,465.6
JX50334,California,F,200435.0666,0.0,66.0,Corporate Auto,Four-Door Car,316.8
GB70736,Oregon,F,551096.5059,99553.0,68.0,Corporate Auto,Four-Door Car,111.586995
PU21485,Arizona,F,1115812.643,0.0,161.0,Corporate Auto,SUV,1159.2
MF49636,Arizona,M,539027.1649999999,70705.0,69.0,Personal Auto,Two-Door Car,272.024652
TG29325,Nevada,F,265821.7729,22724.0,69.0,Personal Auto,Four-Door Car,9.424667999999999
MW83318,Oregon,F,882661.1995999999,26320.0,111.0,Corporate Auto,SUV,603.819794
LM54297,Nevada,M,471340.46229999996,0.0,69.0,Personal Auto,Four-Door Car,806.534801
NI78185,California,M,239391.53690000004,0.0,70.0,Personal Auto,Four-Door Car,425.266308
HL14274,California,F,1189518.188,88218.0,99.0,Personal Auto,Two-Door Car,50.32306
SF86727,Nevada,M,558096.0642,25180.0,70.0,Personal Auto,Four-Door Car,235.895575
EM89554,Oregon,F,861755.0432,48091.0,108.0,Personal Auto,SUV,132.04149099999998
XP50892,Oregon,M,394012.3576,92539.0,100.0,Corporate Auto,SUV,25.713622
VH77056,Arizona,F,244876.5205,40658.0,61.0,Personal Auto,Four-Door Car,38.379869
JF19701,Arizona,M,443967.7708,75453.0,112.0,Special Auto,SUV,163.9498
JN49891,Oregon,M,253494.6955,94003.0,64.0,Personal Auto,Four-Door Car,307.2
CX65318,Arizona,M,1742056.565,31737.0,218.0,Personal Auto,Luxury SUV,1046.4
HL35876,Washington,M,239391.53690000004,0.0,70.0,Personal Auto,Four-Door Car,425.266308
RD87161,Washington,F,268133.2102,0.0,71.0,Personal Auto,Four-Door Car,340.8
CF50291,California,F,427280.504,0.0,114.0,Personal Auto,Four-Door Car,1343.619461
VF35858,California,M,1528433.065,48885.0,190.0,Personal Auto,Luxury Car,1090.122048
XG55762,Nevada,F,2018634.693,0.0,79.0,Corporate Auto,Four-Door Car,379.2
EC28314,California,M,498461.86549999996,86305.0,62.0,Personal Auto,Four-Door Car,80.73124
GR53936,Oregon,F,524627.8375,28909.0,66.0,Corporate Auto,Two-Door Car,456.70273499999996
DV51398,California,M,882722.9837999999,0.0,123.0,Personal Auto,SUV,1088.3837800000001
YF81002,Oregon,M,326901.3926,26140.0,84.0,Personal Auto,Two-Door Car,403.2
YM20358,Oregon,M,1697979.757,35095.0,73.0,Personal Auto,Two-Door Car,525.6
AZ75509,Arizona,F,247992.0134,31678.0,63.0,Personal Auto,Two-Door Car,76.629988
No93155,Arizona,M,720056.6588,28245.0,62.0,Personal Auto,Two-Door Car,297.6
FG21322,Oregon,F,791711.9912,0.0,72.0,Personal Auto,Four-Door Car,345.6
GO44613,Nevada,F,2406111.0480000004,19168.0,106.0,Personal Auto,SUV,508.8
ZW93288,California,F,1916098.994,22705.0,239.0,Personal Auto,Luxury SUV,1294.700423
MS67230,Nevada,F,2329506.014,86481.0,65.0,Corporate Auto,Two-Door Car,189.97126699999998
FQ32742,Arizona,M,755393.6525,38008.0,68.0,Personal Auto,Four-Door Car,321.789644
YF30946,California,M,240561.8791,63032.0,61.0,Personal Auto,Four-Door Car,404.550554
TH69908,Washington,F,486537.1797,27228.0,129.0,Personal Auto,Sports Car,238.262773
QA78691,Nevada,F,1638809.542,0.0,68.0,Personal Auto,Four-Door Car,483.57815899999997
NL44360,Oregon,F,261114.858,13424.0,71.0,Personal Auto,Four-Door Car,340.8
HO77809,Oregon,F,868875.4812000002,59098.0,110.0,Personal Auto,SUV,665.931223
MC30750,Oregon,F,1373613.25,16181.0,181.0,Personal Auto,SUV,1261.319869
HU41273,Oregon,M,856476.8226000001,95697.0,107.0,Personal Auto,Sports Car,178.006524
VS73599,Arizona,M,701917.7186,26806.0,63.0,Personal Auto,Four-Door Car,302.4
TO74000,Oregon,M,811440.9136,30595.0,69.0,Corporate Auto,Four-Door Car,446.08475999999996
MS45259,Nevada,M,486438.2304,88079.0,61.0,Personal Auto,Two-Door Car,121.88813999999999
LI45265,Oregon,F,856942.2637,99803.0,71.0,Personal Auto,Four-Door Car,189.143402
LK70293,Nevada,F,1779360.7969999998,0.0,118.0,Personal Auto,Four-Door Car,1118.9906939999998
FY24370,Oregon,M,1294418.562,0.0,191.0,Personal Auto,Luxury Car,1375.2
YE64125,Oregon,F,264920.7711,36283.0,68.0,Personal Auto,Four-Door Car,291.410965
QT39025,Arizona,F,458289.94140000007,66991.0,115.0,Personal Auto,SUV,399.617715
LO15516,California,M,269170.088,34322.0,70.0,Corporate Auto,Four-Door Car,336.0
FM47139,Oregon,F,246637.6803,44855.0,63.0,Personal Auto,Four-Door Car,103.607499
LW59140,Arizona,M,927747.2901000001,97729.0,115.0,Personal Auto,Four-Door Car,221.04758399999997
JA26024,Oregon,F,414256.12119999994,48263.0,104.0,Personal Auto,Two-Door Car,674.863718
YF16441,California,F,2799027.1589999995,68343.0,79.0,Personal Auto,Two-Door Car,379.2
QT43282,Oregon,M,940914.3498000001,76847.0,118.0,Corporate Auto,SUV,31.585009999999997
NL17964,Oregon,M,258102.2016,35795.0,65.0,Personal Auto,Four-Door Car,312.0
CD27895,California,F,763711.1954000001,0.0,71.0,Personal Auto,Four-Door Car,340.8
CF62992,Oregon,F,247107.77320000003,53074.0,61.0,Personal Auto,Two-Door Car,268.773368
QK23742,California,F,230281.8965,0.0,63.0,Corporate Auto,Four-Door Car,732.638975
UV64489,Arizona,F,871636.8951999999,28743.0,112.0,Personal Auto,SUV,537.6
ED65109,California,F,520798.59210000007,81839.0,65.0,Personal Auto,Four-Door Car,74.666163
